filename,prob,iou_cam_gt,iou_seg_gt
BraTS-GLI-01313-000_z066.png,0.9999889135360718,0.28299750962191533,0.8860710105345299
BraTS-GLI-00103-000_z077.png,0.9999998807907104,0.427513681725507,0.8469119579500657
BraTS-GLI-01399-000_z064.png,0.999393105506897,0.023084479371316306,0.4914772727272727
BraTS-GLI-01328-000_z079.png,1.0,0.2084932524452148,0.9177764910248987
BraTS-GLI-00425-000_z073.png,0.9999868869781494,0.09111502642839164,0.7953757225433526
BraTS-GLI-00327-000_z053.png,0.9999901056289673,0.27574960547080485,0.8055975794251135
BraTS-GLI-01230-000_z048.png,0.9999926090240479,0.09554207894456856,0.8427083333333333
BraTS-GLI-01437-000_z103.png,0.9999980926513672,0.17228125706534025,0.9149206349206349
BraTS-GLI-01219-000_z052.png,0.9990018010139465,0.21496212121212122,0.5145335208626348
BraTS-GLI-00297-000_z061.png,0.9997221827507019,0.10387630662020905,0.6558375634517767
BraTS-GLI-01313-000_z059.png,0.9999765157699585,0.15700668346663746,0.7843388960205392
BraTS-GLI-00580-000_z083.png,1.0,0.2388129454375511,0.8746465598491989
BraTS-GLI-00327-000_z074.png,0.9999966621398926,0.1824391318717638,0.9106741573033708
BraTS-GLI-01251-000_z126.png,0.9999991655349731,0.08677082162526695,0.7540322580645161
BraTS-GLI-00649-001_z085.png,0.9999998807907104,0.19910364145658263,0.9199578725645077
BraTS-GLI-00727-001_z066.png,0.9999932050704956,0.30684992736618616,0.9286452947259566
BraTS-GLI-00099-001_z091.png,0.9999994039535522,0.22065727699530516,0.8308531746031746
BraTS-GLI-00544-001_z061.png,0.9999935626983643,0.07699464991858572,0.8776077885952712
BraTS-GLI-00312-000_z084.png,0.9999990463256836,0.2516089108910891,0.9409804854831033
BraTS-GLI-01163-000_z079.png,0.9999996423721313,0.17570621468926553,0.6698224852071006
BraTS-GLI-00099-000_z104.png,0.9999788999557495,0.10735921023109715,0.8824701195219123
BraTS-GLI-00137-000_z100.png,0.9999998807907104,0.11069828434050924,0.8738738738738738
BraTS-GLI-00142-000_z057.png,0.9999254941940308,0.1915798902698466,0.8734383487235198
BraTS-GLI-00033-000_z037.png,0.9999982118606567,0.22434393001920205,0.8924392439243924
BraTS-GLI-00823-000_z101.png,0.9999971389770508,0.18472172565844358,0.9182089552238806
BraTS-GLI-00251-000_z087.png,0.9999997615814209,0.061777456647398844,0.8765432098765432
BraTS-GLI-00432-000_z074.png,0.9999991655349731,0.17692686530411228,0.7631426920854997
BraTS-GLI-00327-000_z072.png,0.9999986886978149,0.21378860374075684,0.9222748815165877
BraTS-GLI-00657-000_z093.png,0.9993317723274231,0.46375496313102665,0.9297681891209548
BraTS-GLI-00022-001_z083.png,0.9999964237213135,0.1874535611930793,0.9063650710152551
BraTS-GLI-00563-000_z059.png,0.999993085861206,0.2683673469387755,0.9232909379968204
BraTS-GLI-00275-000_z033.png,0.9861751794815063,0.025035488450122597,0.6160714285714286
BraTS-GLI-01326-000_z041.png,0.9540340900421143,0.09167027573264039,0.6952841596130592
BraTS-GLI-01141-000_z055.png,0.8879566192626953,0.00969264124473919,0.4634146341463415
BraTS-GLI-01531-000_z117.png,0.9998712539672852,0.16666666666666666,0.7411347517730497
BraTS-GLI-01423-000_z111.png,0.9999395608901978,0.058982683982683984,0.8413654618473896
